Date,Temperature (�,Relative Humidity (%),Pressure (hPa),Wind speed (m/s),Wind direction (deg),Rainfall (kg/m2),Snowfall (kg/m2),Snow depth (m),GHI,Previous1day GHI ,Previous week GHI,Previous month GHI,Year,WoY,MoY,DoM,DoW,Target
05/07/2010,31.023,43.28,986.48,2.39,185.57,0.015533,0,0,8385.873,8553.249,8189.641,8042.81,2010,27,7,5,1,8271.822
06/07/2010,29.593,53.6,987.89,3.3,182.11,0.049113,0,0,8271.822,8385.873,8365.079,7550.98,2010,27,7,6,2,8113.602
07/07/2010,29.433,56.51,988.27,4,186.13,0.049165,0,0,8113.602,8271.822,8422.487,8043.373,2010,27,7,7,3,8058.577
08/07/2010,28.733,60.54,988.22,4.25,192.27,0.438768,0,0,8058.577,8113.602,8118.507,6801.109,2010,27,7,8,4,8057.065
09/07/2010,27.993,61.64,989.63,3.43,191.51,0.448231,0,0,8057.065,8058.577,8242.406,7754.694,2010,28,7,9,5,8200.05
10/07/2010,28.943,54.88,990.51,2.42,195.3,0.354522,0,0,8200.05,8057.065,8432.44,6041.042,2010,28,7,10,6,8439.882
11/07/2010,30.133,46.97,990.63,2.34,186.56,8.60E-05,0,0,8439.882,8200.05,8553.249,8100.899,2010,28,7,11,7,8323.315
12/07/2010,31.413,43.88,988.43,3.08,186.75,0,0,0,8323.315,8439.882,8385.873,8098.199,2010,28,7,12,1,8250.546
13/07/2010,31.143,47.65,985.16,3.37,183.8,0.018318,0,0,8250.546,8323.315,8271.822,7801.915,2010,28,7,13,2,8053.326
14/07/2010,31.293,50.28,983.03,3.75,189.38,0.04675,0,0,8053.326,8250.546,8113.602,7991.26,2010,28,7,14,3,7862.701
15/07/2010,31.003,50.44,983.63,3.42,188.83,0.673959,0,0,7862.701,8053.326,8058.577,7561.305,2010,28,7,15,4,7541.182
16/07/2010,30.823,51.54,986.82,2.99,196.99,1.219809,0,0,7541.182,7862.701,8057.065,8300.969,2010,29,7,16,5,7898.36
17/07/2010,30.933,48.58,987.65,2.38,205.11,0.826992,0,0,7898.36,7541.182,8200.05,8657.314,2010,29,7,17,6,8152.718
18/07/2010,31.103,47.16,987.64,2.37,186.51,0.479398,0,0,8152.718,7898.36,8439.882,8514.113,2010,29,7,18,7,8059.613
19/07/2010,30.903,51.68,987.3,2.77,185.39,0.50494,0,0,8059.613,8152.718,8323.315,7347.962,2010,29,7,19,1,8060.956
20/07/2010,31.443,47.91,985.66,2.89,192.47,0.178634,0,0,8060.956,8059.613,8250.546,6817.6,2010,29,7,20,2,7969.719
21/07/2010,31.773,48.06,984.52,3.42,194.2,0.165492,0,0,7969.719,8060.956,8053.326,8285.221,2010,29,7,21,3,7948.266
22/07/2010,32.503,44.2,983.22,2.55,202.09,0.202506,0,0,7948.266,7969.719,7862.701,8282.249,2010,29,7,22,4,8020.36
23/07/2010,32.333,43.49,982.36,2.33,200.38,0.348767,0,0,8020.36,7948.266,7541.182,7750.773,2010,30,7,23,5,7915.795
24/07/2010,31.373,46.48,981.41,2.35,198.59,0.675814,0,0,7915.795,8020.36,7898.36,8268.287,2010,30,7,24,6,7867.943
25/07/2010,30.743,54.11,982.71,3.16,186.68,1.272471,0,0,7867.943,7915.795,8152.718,8307.595,2010,30,7,25,7,7721.955
26/07/2010,30.903,57.54,986.54,3.7,195.89,0.439701,0,0,7721.955,7867.943,8059.613,7783.8,2010,30,7,26,1,7816.406
27/07/2010,30.633,51.5,988.67,3.29,197.58,0.117479,0,0,7816.406,7721.955,8060.956,8013.599,2010,30,7,27,2,7745.546
28/07/2010,30.693,51.79,985.93,3.9,193.24,0.047049,0,0,7745.546,7816.406,7969.719,8189.641,2010,30,7,28,3,7592.091
29/07/2010,31.123,55.41,985.05,3.28,193.33,0.277739,0,0,7592.091,7745.546,7948.266,8365.079,2010,30,7,29,4,7825.339
30/07/2010,32.683,43.45,986.95,2.38,198.56,0.165267,0,0,7825.339,7592.091,8020.36,8422.487,2010,31,7,30,5,7752.016
31/07/2010,35.823,34.13,986.6,1.59,183.39,1.00E-06,0,0,7752.016,7825.339,7915.795,8118.507,2010,31,7,31,6,7705.237
01/08/2010,36.343,30.46,985.98,1.98,193.31,0.002939,0,0,7705.237,7752.016,7867.943,8242.406,2010,31,8,1,7,7321.912
02/08/2010,35.163,34.23,985.39,2.33,188.81,0.056851,0,0,7321.912,7705.237,7721.955,8432.44,2010,31,8,2,1,6961.738
03/08/2010,34.053,40.63,982.77,2.68,193.06,0.150776,0,0,6961.738,7321.912,7816.406,8553.249,2010,31,8,3,2,7070.899
04/08/2010,33.113,47.83,982.65,3.08,186.2,0.582588,0,0,7070.899,6961.738,7745.546,8385.873,2010,31,8,4,3,6526.563
05/08/2010,31.563,57.41,986.53,2.83,194.97,0.599615,0,0,6526.563,7070.899,7592.091,8271.822,2010,31,8,5,4,6611.223
06/08/2010,31.093,55.21,991.09,2.38,191.66,0.277367,0,0,6611.223,6526.563,7825.339,8113.602,2010,32,8,6,5,7696.351
07/08/2010,32.003,41.8,991.42,2.36,200.72,0.002901,0,0,7696.351,6611.223,7752.016,8058.577,2010,32,8,7,6,7632.722
08/08/2010,31.053,47.49,988.72,3.1,194.8,0.006163,0,0,7632.722,7696.351,7705.237,8057.065,2010,32,8,8,7,7490.858
09/08/2010,30.373,56.42,986.72,3.62,190.2,0.10056,0,0,7490.858,7632.722,7321.912,8200.05,2010,32,8,9,1,7344.1
10/08/2010,31.703,50.73,987.07,3.19,186.76,0.225478,0,0,7344.1,7490.858,6961.738,8439.882,2010,32,8,10,2,7118.155
11/08/2010,32.163,53.32,988.51,3.25,190.05,0.491015,0,0,7118.155,7344.1,7070.899,8323.315,2010,32,8,11,3,7225.217
12/08/2010,32.633,50.15,988.76,3.19,185.08,0.316411,0,0,7225.217,7118.155,6526.563,8250.546,2010,32,8,12,4,7290.075
13/08/2010,32.963,46.48,988.61,3.11,188.27,0.377491,0,0,7290.075,7225.217,6611.223,8053.326,2010,33,8,13,5,7328.646
14/08/2010,33.093,44.12,988.28,2.56,188.78,0.200881,0,0,7328.646,7290.075,7696.351,7862.701,2010,33,8,14,6,7602.701
15/08/2010,34.473,29.1,987.08,1.06,202.86,0.004113,0,0,7602.701,7328.646,7632.722,7541.182,2010,33,8,15,7,7713.413
16/08/2010,34.393,26.63,986.79,0.58,344.72,5.00E-06,0,0,7713.413,7602.701,7490.858,7898.36,2010,33,8,16,1,7548.772
17/08/2010,34.283,28.56,986.34,0.69,239.16,0.002889,0,0,7548.772,7713.413,7344.1,8152.718,2010,33,8,17,2,7319.15
18/08/2010,33.413,37.99,985.12,1.88,178.01,0.030031,0,0,7319.15,7548.772,7118.155,8059.613,2010,33,8,18,3,7141.607
19/08/2010,34.433,38.27,987.5,2.06,188.63,0.050628,0,0,7141.607,7319.15,7225.217,8060.956,2010,33,8,19,4,7274.168
20/08/2010,35.803,26.16,988.79,1.13,183.06,0.003782,0,0,7274.168,7141.607,7290.075,7969.719,2010,34,8,20,5,7066.64
21/08/2010,36.573,23.84,987.31,1.15,10.51,1.80E-05,0,0,7066.64,7274.168,7328.646,7948.266,2010,34,8,21,6,7620.629
22/08/2010,33.743,18.1,984.77,1.45,12.17,1.00E-06,0,0,7620.629,7066.64,7602.701,8020.36,2010,34,8,22,7,7389.979
23/08/2010,33.023,28.22,984.62,0.78,207.41,0,0,0,7389.979,7620.629,7713.413,7915.795,2010,34,8,23,1,7235.724
24/08/2010,33.053,30.64,984.99,1.39,213.33,0,0,0,7235.724,7389.979,7548.772,7867.943,2010,34,8,24,2,7534.76
25/08/2010,32.983,23.61,984.48,1.12,235.34,2.00E-06,0,0,7534.76,7235.724,7319.15,7721.955,2010,34,8,25,3,7480.593
26/08/2010,33.153,22.62,983.62,1.51,356.91,3.00E-06,0,0,7480.593,7534.76,7141.607,7816.406,2010,34,8,26,4,7361.987
27/08/2010,32.023,28.11,986.76,0.34,77.39,1.90E-05,0,0,7361.987,7480.593,7274.168,7745.546,2010,35,8,27,5,6964.04
28/08/2010,31.873,39.72,986.98,1.84,190.77,0.03644,0,0,6964.04,7361.987,7066.64,7592.091,2010,35,8,28,6,6764.689
29/08/2010,31.393,49.05,988.29,2.7,190.74,0.06203,0,0,6764.689,6964.04,7620.629,7825.339,2010,35,8,29,7,6719.727
30/08/2010,31.023,51.84,986.83,2.94,188.41,0.077619,0,0,6719.727,6764.689,7389.979,7752.016,2010,35,8,30,1,6146.716
31/08/2010,30.273,56.05,985.02,3.44,193.28,0.210377,0,0,6146.716,6719.727,7235.724,7705.237,2010,35,8,31,2,6906.465
01/09/2010,29.313,57.25,986.3,3.48,199.15,0.426343,0,0,6906.465,6146.716,7534.76,7321.912,2010,35,9,1,3,6554.249
02/09/2010,29.153,53.28,990.6,2.56,195.25,1.254485,0,0,6554.249,6906.465,7480.593,6961.738,2010,35,9,2,4,6842.747
03/09/2010,30.293,40.67,991.98,1.84,195.94,2.20E-05,0,0,6842.747,6554.249,7361.987,7070.899,2010,36,9,3,5,6622.204
04/09/2010,30.483,42.84,989.81,1.94,191.96,1.70E-05,0,0,6622.204,6842.747,6964.04,6526.563,2010,36,9,4,6,6698.413
05/09/2010,31.193,38.36,987.46,2.07,187.36,0.038314,0,0,6698.413,6622.204,6764.689,6611.223,2010,36,9,5,7,6492.144
06/09/2010,30.343,49.51,987.76,2.6,190.6,0.198647,0,0,6492.144,6698.413,6719.727,7696.351,2010,36,9,6,1,5838.4
07/09/2010,29.843,55.56,989.19,2.75,197.43,1.194052,0,0,5838.4,6492.144,6146.716,7632.722,2010,36,9,7,2,6351.262
08/09/2010,30.233,48.58,991.07,2.44,189.14,0.426017,0,0,6351.262,5838.4,6906.465,7490.858,2010,36,9,8,3,6493.183
09/09/2010,30.543,41.75,990.91,1.67,189.69,0.013701,0,0,6493.183,6351.262,6554.249,7344.1,2010,36,9,9,4,6634.409
10/09/2010,30.243,40.68,987.66,1.76,188.8,0.074311,0,0,6634.409,6493.183,6842.747,7118.155,2010,37,9,10,5,6226.337
11/09/2010,29.693,54.69,987.95,2.37,186.65,0.296522,0,0,6226.337,6634.409,6622.204,7225.217,2010,37,9,11,6,6331.697
12/09/2010,28.793,56.96,989.84,3.09,208.82,0.089994,0,0,6331.697,6226.337,6698.413,7290.075,2010,37,9,12,7,5853.75
13/09/2010,28.173,53.29,989.64,3.68,206.52,1.825917,0,0,5853.75,6331.697,6492.144,7328.646,2010,37,9,13,1,6303.999
14/09/2010,27.703,54.26,989.92,1.72,198.04,0.521534,0,0,6303.999,5853.75,5838.4,7602.701,2010,37,9,14,2,6360.666
15/09/2010,28.033,46.25,991.36,1.15,186.84,1.60E-05,0,0,6360.666,6303.999,6351.262,7713.413,2010,37,9,15,3,6163.185
16/09/2010,28.373,54.23,991.66,1.81,186.64,0.086966,0,0,6163.185,6360.666,6493.183,7548.772,2010,37,9,16,4,5988.821
17/09/2010,27.953,62.23,990.8,3.06,199.07,0.920353,0,0,5988.821,6163.185,6634.409,7319.15,2010,38,9,17,5,6164.506
18/09/2010,28.923,42.84,989.05,1.44,204.35,0.105934,0,0,6164.506,5988.821,6226.337,7141.607,2010,38,9,18,6,6330.621
19/09/2010,29.233,36.78,989.15,1.05,170.32,0.00218,0,0,6330.621,6164.506,6331.697,7274.168,2010,38,9,19,7,6133.903
20/09/2010,28.793,42.19,990.09,0.86,158.86,0.001773,0,0,6133.903,6330.621,5853.75,7066.64,2010,38,9,20,1,5780.151
21/09/2010,31.723,28.38,989.59,0.59,40.81,3.00E-05,0,0,5780.151,6133.903,6303.999,7620.629,2010,38,9,21,2,5309.203
22/09/2010,29.393,39.76,991.45,1.15,164.88,0.010605,0,0,5309.203,5780.151,6360.666,7389.979,2010,38,9,22,3,5569.412
23/09/2010,29.533,35.53,993.22,0.54,175.54,0.001628,0,0,5569.412,5309.203,6163.185,7235.724,2010,38,9,23,4,4869.309
24/09/2010,29.023,33.33,992.22,0.53,215.26,3.57E-04,0,0,4869.309,5569.412,5988.821,7534.76,2010,39,9,24,5,3559.549
25/09/2010,27.903,36.37,992.27,0.68,84.43,0.036517,0,0,3559.549,4869.309,6164.506,7480.593,2010,39,9,25,6,5596.621
26/09/2010,28.043,46.82,994.71,0.91,157.76,2.80E-05,0,0,5596.621,3559.549,6330.621,7361.987,2010,39,9,26,7,5053.638
27/09/2010,28.373,52.44,995.46,2.17,192.65,0.074004,0,0,5053.638,5596.621,6133.903,6964.04,2010,39,9,27,1,5511.731
28/09/2010,28.143,51.27,993.53,1.97,180.54,0.032605,0,0,5511.731,5053.638,5780.151,6764.689,2010,39,9,28,2,5486.121
29/09/2010,28.483,49.58,991.93,2,189.44,0.133453,0,0,5486.121,5511.731,5309.203,6719.727,2010,39,9,29,3,2649.396
30/09/2010,26.903,63.48,992.28,1.76,177.53,1.645055,0,0,2649.396,5486.121,5569.412,6146.716,2010,39,9,30,4,5484.15
01/10/2010,26.853,56.9,992.01,1.9,183.79,0.644503,0,0,5484.15,2649.396,4869.309,6906.465,2010,40,10,1,5,4077.064
02/10/2010,26.383,59.5,992.86,2.03,187.86,4.616255,0,0,4077.064,5484.15,3559.549,6554.249,2010,40,10,2,6,4158.972
03/10/2010,25.443,46.4,992.84,0.88,343.35,0.725714,0,0,4158.972,4077.064,5596.621,6842.747,2010,40,10,3,7,5485.311
04/10/2010,24.723,31.5,993.57,1.15,315.82,0,0,0,5485.311,4158.972,5053.638,6622.204,2010,40,10,4,1,5382.505
05/10/2010,24.103,27.69,993.24,1.6,335.21,0,0,0,5382.505,5485.311,5511.731,6698.413,2010,40,10,5,2,5421.533
06/10/2010,23.973,28.34,992.82,0.16,260.8,0,0,0,5421.533,5382.505,5486.121,6492.144,2010,40,10,6,3,1975.68
07/10/2010,22.843,52.36,992.19,0.95,106.54,4.75835,0,0,1975.68,5421.533,2649.396,5838.4,2010,40,10,7,4,1543.64
08/10/2010,19.743,74.74,989.51,1.61,195.32,10.727536,0,0,1543.64,1975.68,5484.15,6351.262,2010,41,10,8,5,4549.912
09/10/2010,18.293,57.26,991.47,1.52,303.79,0.34604,1.00E-06,0,4549.912,1543.64,4077.064,6493.183,2010,41,10,9,6,5222.479
10/10/2010,17.603,48.26,993.56,0.46,261.46,3.20E-04,0,0,5222.479,4549.912,4158.972,6634.409,2010,41,10,10,7,5112.675
11/10/2010,19.573,51.44,994.58,0.4,86.54,0.002459,0,0,5112.675,5222.479,5485.311,6226.337,2010,41,10,11,1,4488.342
12/10/2010,20.853,48.62,996.86,0.5,66.2,1.38E-04,0,0,4488.342,5112.675,5382.505,6331.697,2010,41,10,12,2,4041.124
13/10/2010,23.153,67.67,995.23,1.86,181.91,1.33934,0,0,4041.124,4488.342,5421.533,5853.75,2010,41,10,13,3,2950.187
14/10/2010,23.603,75.64,992.66,1.81,182.49,5.213369,0,0,2950.187,4041.124,1975.68,6303.999,2010,41,10,14,4,2057.216
15/10/2010,21.883,76.87,991.8,0.8,104.01,14.473746,0,0,2057.216,2950.187,1543.64,6360.666,2010,42,10,15,5,3272.229
16/10/2010,22.503,70.42,993.14,1.16,203.39,1.110187,0,0,3272.229,2057.216,4549.912,6163.185,2010,42,10,16,6,4596.522
17/10/2010,22.623,67.2,995.76,0.75,214.8,0.648747,0,0,4596.522,3272.229,5222.479,5988.821,2010,42,10,17,7,4206.928
18/10/2010,22.873,54.76,996.28,1.13,34.89,3.69E-04,0,0,4206.928,4596.522,5112.675,6164.506,2010,42,10,18,1,3093.199
19/10/2010,24.433,48.35,995.36,2.22,33.9,4.00E-06,0,0,3093.199,4206.928,4488.342,6330.621,2010,42,10,19,2,2504.935
20/10/2010,25.333,53.48,994.99,0.22,21.38,0.027788,0,0,2504.935,3093.199,4041.124,6133.903,2010,42,10,20,3,3375.079
21/10/2010,22.533,64.36,998.76,0.34,167.87,0.058202,0,0,3375.079,2504.935,2950.187,5780.151,2010,42,10,21,4,4052.699
22/10/2010,22.723,50.32,996.87,0.51,38.47,0,0,0,4052.699,3375.079,2057.216,5309.203,2010,43,10,22,5,4293.374
23/10/2010,22.023,55.05,995.17,0.13,103.71,0.002987,0,0,4293.374,4052.699,3272.229,5569.412,2010,43,10,23,6,4316.136
24/10/2010,21.663,56.84,995.89,0.36,280.73,0.001465,0,0,4316.136,4293.374,4596.522,4869.309,2010,43,10,24,7,4242.292
25/10/2010,21.193,59.58,996.16,0.46,226.07,0.122403,0,0,4242.292,4316.136,4206.928,3559.549,2010,43,10,25,1,3355.473
26/10/2010,21.143,60.07,998.41,0.73,188.2,0.074934,0,0,3355.473,4242.292,3093.199,5596.621,2010,43,10,26,2,3167.52
27/10/2010,22.013,66.5,997.09,0.58,164.3,0.64773,0,0,3167.52,3355.473,2504.935,5053.638,2010,43,10,27,3,2672.638
28/10/2010,22.093,58.2,990.7,2.44,51.99,0.018626,0,0,2672.638,3167.52,3375.079,5511.731,2010,43,10,28,4,3922.231
29/10/2010,20.463,64.41,988.52,3.33,210.8,1.859606,6.00E-06,0,3922.231,2672.638,4052.699,5486.121,2010,44,10,29,5,4248.236
30/10/2010,18.133,47.04,995.25,2.91,7.8,0.005426,0,0,4248.236,3922.231,4293.374,2649.396,2010,44,10,30,6,4393.555
31/10/2010,16.763,38.02,1000.37,1.84,33.88,0,0,0,4393.555,4248.236,4316.136,5484.15,2010,44,10,31,7,4411.189
01/11/2010,17.283,29.69,998.8,2.01,32.87,0,0,0,4411.189,4393.555,4242.292,4077.064,2010,44,11,1,1,4403.247
02/11/2010,17.513,31.48,998.54,1.7,16.92,0,0,0,4403.247,4411.189,3355.473,4158.972,2010,44,11,2,2,4324.322
03/11/2010,17.703,31.23,1003.05,1.67,46.71,0,0,0,4324.322,4403.247,3167.52,5485.311,2010,44,11,3,3,4268.088
04/11/2010,18.253,32.41,1004.56,1.5,52.23,0,0,0,4268.088,4324.322,2672.638,5382.505,2010,44,11,4,4,4243.16
05/11/2010,19.193,31.6,1001.18,1.93,18.01,0,0,0,4243.16,4268.088,3922.231,5421.533,2010,45,11,5,5,4071.984
06/11/2010,19.833,38.5,996.92,1.15,41.71,0,0,0,4071.984,4243.16,4248.236,1975.68,2010,45,11,6,6,3838.51
07/11/2010,18.743,47.67,996.01,0.5,73.06,0,0,0,3838.51,4071.984,4393.555,1543.64,2010,45,11,7,7,3745.738
08/11/2010,18.693,48.17,997.23,1.04,35.81,0,0,0,3745.738,3838.51,4411.189,4549.912,2010,45,11,8,1,3698.292
09/11/2010,18.933,36.12,998.42,2.8,56.66,0,0,0,3698.292,3745.738,4403.247,5222.479,2010,45,11,9,2,3728.968
10/11/2010,19.543,33.16,1002.02,2.19,35.38,0,0,0,3728.968,3698.292,4324.322,5112.675,2010,45,11,10,3,3791.403
11/11/2010,19.943,32.05,1000.09,1.54,34.95,0,0,0,3791.403,3728.968,4268.088,4488.342,2010,45,11,11,4,3756.594
12/11/2010,20.313,31.45,994.44,1.27,26.54,0,0,0,3756.594,3791.403,4243.16,4041.124,2010,46,11,12,5,2681.688
13/11/2010,20.873,35.44,995.06,2.85,30.52,0,0,0,2681.688,3756.594,4071.984,2950.187,2010,46,11,13,6,3453.466
14/11/2010,22.393,33.09,999.02,2.43,47.28,0,0,0,3453.466,2681.688,3838.51,2057.216,2010,46,11,14,7,2395.38
15/11/2010,22.353,34.49,1001.43,2.68,45.72,0,0,0,2395.38,3453.466,3745.738,3272.229,2010,46,11,15,1,2759.071
16/11/2010,21.713,32.93,998.95,2.59,58.93,0,0,0,2759.071,2395.38,3698.292,4596.522,2010,46,11,16,2,3085.136
17/11/2010,20.803,29.17,997.62,2.73,54.79,1.00E-06,0,0,3085.136,2759.071,3728.968,4206.928,2010,46,11,17,3,2462.939
18/11/2010,20.353,29.64,1000.76,2.35,48.23,0,0,0,2462.939,3085.136,3791.403,3093.199,2010,46,11,18,4,3379.567
19/11/2010,21.373,29.7,1001.85,1.73,25.89,0,0,0,3379.567,2462.939,3756.594,2504.935,2010,47,11,19,5,3449.86
20/11/2010,20.413,36.61,997.22,0.4,53.47,1.20E-05,0,0,3449.86,3379.567,2681.688,3375.079,2010,47,11,20,6,3306.316
21/11/2010,18.823,52.85,994.75,0.15,153.1,0.179457,0,0,3306.316,3449.86,3453.466,4052.699,2010,47,11,21,7,3242.84
22/11/2010,18.113,54.08,994.57,0.27,245.74,0.105731,0,0,3242.84,3306.316,2395.38,4293.374,2010,47,11,22,1,2196.257
23/11/2010,17.383,68.91,995.59,0.68,163.57,0.454584,0,0,2196.257,3242.84,2759.071,4316.136,2010,47,11,23,2,2736.947
24/11/2010,17.873,75.17,996.64,1.71,179.64,1.667527,0,0,2736.947,2196.257,3085.136,4242.292,2010,47,11,24,3,1688.379
25/11/2010,16.853,66.87,998.25,0.89,94.2,0.929287,0,0,1688.379,2736.947,2462.939,3355.473,2010,47,11,25,4,2143.976
26/11/2010,16.593,64.46,999.65,0.44,116.11,0.067532,0,0,2143.976,1688.379,3379.567,3167.52,2010,48,11,26,5,3066.205
27/11/2010,17.893,58.13,1001.21,0.47,87.68,0.057738,0,0,3066.205,2143.976,3449.86,2672.638,2010,48,11,27,6,3125.839
28/11/2010,18.393,46.58,1002.09,1.44,50.98,0,0,0,3125.839,3066.205,3306.316,3922.231,2010,48,11,28,7,3017.949
29/11/2010,18.683,37.73,1001.45,1.57,51.13,0,0,0,3017.949,3125.839,3242.84,4248.236,2010,48,11,29,1,3158.319
30/11/2010,18.573,37.77,1000.73,0.92,71.25,0,0,0,3158.319,3017.949,2196.257,4393.555,2010,48,11,30,2,2742.618
01/12/2010,17.873,44.07,1001.04,0.94,91.5,0,0,0,2742.618,3158.319,2736.947,4411.189,2010,48,12,1,3,2933.033
02/12/2010,18.913,35.42,1002.02,1.5,66.35,0,0,0,2933.033,2742.618,1688.379,4403.247,2010,48,12,2,4,2981.365
03/12/2010,20.433,31.85,1002.58,1.49,46.27,0,0,0,2981.365,2933.033,2143.976,4324.322,2010,49,12,3,5,2763.912
04/12/2010,19.193,31.8,999.93,1.66,34.92,0,0,0,2763.912,2981.365,3066.205,4268.088,2010,49,12,4,6,3085.528
05/12/2010,17.943,32.61,994.14,0.92,65.17,9.46E-04,0,0,3085.528,2763.912,3125.839,4243.16,2010,49,12,5,7,1935.982
06/12/2010,14.983,60.21,991.91,1.21,59.71,0.137141,0,0,1935.982,3085.528,3017.949,4071.984,2010,49,12,6,1,2895.392
07/12/2010,14.223,56.54,997.06,1.18,6.89,1.00E-06,0,0,2895.392,1935.982,3158.319,3838.51,2010,49,12,7,2,2889.174
08/12/2010,14.283,53.45,1000.45,1.21,42.66,0,0,0,2889.174,2895.392,2742.618,3745.738,2010,49,12,8,3,2904.898
09/12/2010,14.263,52,997.23,1.06,62.41,3.80E-05,0,0,2904.898,2889.174,2933.033,3698.292,2010,49,12,9,4,996.5816
10/12/2010,13.283,76.69,987.83,2.27,109.23,35.557384,0.005598,0,996.5816,2904.898,2981.365,3728.968,2010,50,12,10,5,1350.118
11/12/2010,14.803,78.87,972.29,6.06,188.47,54.456746,0.01885,6.00E-05,1350.118,996.5816,2763.912,3791.403,2010,50,12,11,6,810.1371
12/12/2010,9.453,84.62,978.11,1.33,126.66,11.399592,0.01919,0.001567,810.1371,1350.118,3085.528,3756.594,2010,50,12,12,7,2793.715
13/12/2010,9.883,72.62,991.47,0.98,138.26,6.103469,0.011376,0.001832,2793.715,810.1371,1935.982,2681.688,2010,50,12,13,1,325.4633
14/12/2010,9.753,88.29,995.57,1.72,36.33,22.593694,0.007725,0.003785,325.4633,2793.715,2895.392,3453.466,2010,50,12,14,2,751.895
15/12/2010,11.643,80.88,996.71,2.8,94.88,8.055519,0.01351,0.00102,751.895,325.4633,2889.174,2395.38,2010,50,12,15,3,2503.72
16/12/2010,10.413,71.6,995.94,3.59,61.55,0.335525,0.003431,3.40E-04,2503.72,751.895,2904.898,2759.071,2010,50,12,16,4,1390.312
17/12/2010,13.803,76.69,989.86,4.29,178.88,4.234456,0.017482,2.94E-04,1390.312,2503.72,996.5816,3085.136,2010,51,12,17,5,2113.613
18/12/2010,13.523,76.09,995.66,3.69,207.4,0.627714,2.10E-05,4.30E-05,2113.613,1390.312,1350.118,2462.939,2010,51,12,18,6,1933.517
19/12/2010,13.033,75.8,1001.86,1,174.07,0.493784,1.00E-06,6.00E-06,1933.517,2113.613,810.1371,3379.567,2010,51,12,19,7,2560.143
20/12/2010,12.643,72.83,1005.64,1.81,42.37,0.019799,0,2.00E-06,2560.143,1933.517,2793.715,3449.86,2010,51,12,20,1,2887.423
21/12/2010,12.403,67.05,1006.01,2.88,38.01,5.50E-05,0,1.00E-06,2887.423,2560.143,325.4633,3306.316,2010,51,12,21,2,2763.11
22/12/2010,12.723,58.9,1003.41,2.44,38.74,0,0,1.00E-06,2763.11,2887.423,751.895,3242.84,2010,51,12,22,3,2947.92
23/12/2010,12.483,54.24,999.57,1.05,43.14,0,0,0,2947.92,2763.11,2503.72,2196.257,2010,51,12,23,4,2886.039
24/12/2010,12.173,58.95,999.75,1.41,59.79,0,0,0,2886.039,2947.92,1390.312,2736.947,2010,52,12,24,5,2772.53
25/12/2010,12.103,70.43,1001.25,1.38,78.13,0.013712,0,0,2772.53,2886.039,2113.613,1688.379,2010,52,12,25,6,2009.059
26/12/2010,12.813,71.44,1001.73,1.56,79.16,2.32E-04,0,0,2009.059,2772.53,1933.517,2143.976,2010,52,12,26,7,2317.192
27/12/2010,14.023,63.26,1000.69,2.12,50.21,0,0,0,2317.192,2009.059,2560.143,3066.205,2010,52,12,27,1,2293.367
28/12/2010,13.333,58.98,998.14,3,47.79,0,0,0,2293.367,2317.192,2887.423,3125.839,2010,52,12,28,2,2367.825
29/12/2010,11.523,51.59,997.53,4.52,48.24,0,0,0,2367.825,2293.367,2763.11,3017.949,2010,52,12,29,3,1042.665
30/12/2010,9.963,54.59,997.44,5,47.85,0.306747,5.69E-04,2.10E-05,1042.665,2367.825,2947.92,3158.319,2010,52,12,30,4,2553.036
31/12/2010,9.583,64.8,997.49,0.85,45.37,0.066452,1.12E-04,5.90E-05,2553.036,1042.665,2886.039,2742.618,2010,53,12,31,5,3061.062
01/01/2011,8.683,54.45,998.55,1.91,28.59,1.38E-04,0,1.20E-05,3061.062,2553.036,2772.53,2933.033,2011,1,1,1,6,2731.113
02/01/2011,8.943,66.94,1001.06,2.9,64.71,0.637719,0.002311,6.00E-06,2731.113,3061.062,2009.059,2981.365,2011,1,1,2,7,1396.535
03/01/2011,9.593,70.95,998.74,4.2,49.59,4.640896,0.020503,1.82E-04,1396.535,2731.113,2317.192,2763.912,2011,1,1,3,1,706.6147
04/01/2011,7.853,79.99,995.85,5.59,36.59,10.534555,0.008347,0.00106,706.6147,1396.535,2293.367,3085.528,2011,1,1,4,2,2103.84
05/01/2011,9.973,75.65,997.93,2.23,71.93,0.202492,3.00E-06,3.61E-04,2103.84,706.6147,2367.825,1935.982,2011,1,1,5,3,1697.903
06/01/2011,10.033,83.6,1000.81,2.47,59.83,5.998535,8.32E-04,2.23E-04,1697.903,2103.84,1042.665,2895.392,2011,1,1,6,4,585.0653
07/01/2011,9.033,85.5,999.35,2.82,41.69,31.521087,0.01762,0.002376,585.0653,1697.903,2553.036,2889.174,2011,1,1,7,5,1566.527
08/01/2011,8.683,72.77,999.08,3.04,20.84,0.076902,6.90E-05,0.00239,1566.527,585.0653,3061.062,2904.898,2011,2,1,8,6,3146.331
09/01/2011,8.463,58.02,1001.15,2.96,349.05,8.60E-05,0,9.10E-04,3146.331,1566.527,2731.113,996.5816,2011,2,1,9,7,3068.653
10/01/2011,8.773,49.48,1002.34,3.3,11.48,0,1.00E-06,3.12E-04,3068.653,3146.331,1396.535,1350.118,2011,2,1,10,1,3296.848
